h3_polyfill,index,STATEFP,STATENS,AFFGEOID,GEOID,STUSPS,NAME,LSAD,ALAND,AWATER,geometry,LAT,LONG,opt_tilt
8327a9fffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-101.25789410863916 48.13887926713146, -101.78723733433155 47.64071968962873, -101.38037687428942 47.06672349461019, -100.45715469278788 46.98187518394739, -99.91704879397018 47.4715191071553, -100.31049339624114 48.05453030450613, -101.25789410863916 48.13887926713146))",47.56150388,-100.8510265,42
8327aafffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-104.09334805784309 48.34349119919971, -104.58347433284543 47.835422724850616, -104.14330482734766 47.27502787731518, -103.22392617768794 47.213263124004186, -102.72101533449673 47.713462012064824, -103.14983421967219 48.283319561088945, -104.09334805784309 48.34349119919971))",47.7797741,-103.6517459,41
832636fffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-101.38037687428942 47.06672349461019, -101.89482153568153 46.57467022471413, -101.49676914671463 46.00614904783415, -100.59653132389158 45.92079751285013, -100.07176418829678 46.4044657573969, -100.45715469278788 46.98187518394739, -101.38037687428942 47.06672349461019))",46.4948397,-100.9822494,41
832718fffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-98.21021811077959 48.9449170002753, -98.79403956298103 48.453275052187855, -98.41541624608867 47.861465670231375, -97.46877562462615 47.75274382966932, -96.87609867263421 48.235177199632695, -97.23846213489288 48.83551998549634, -98.21021811077959 48.9449170002753))",48.34972939,-97.83321449,42
83278dfffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-102.80501189697222 46.6484532490752, -103.29433130519647 46.154747410600926, -102.88487990520927 45.59527305852132, -101.99711950990843 45.520472599940085, -101.49676914671463 46.00614904783415, -101.89482153568153 46.57467022471413, -102.80501189697222 46.6484532490752))",46.08564412,-102.3948159,41
8327aefffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-104.04070618278091 49.422882258210315, -104.54455472421517 48.90848007261448, -104.09334805784309 48.34349119919971, -103.14983421967219 48.283319561088945, -102.63256199401155 48.789744776191945, -103.07175831678056 49.36434274792985, -104.04070618278091 49.422882258210315))",48.85455849,-103.5880304,41
8327abfffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-102.72101533449673 47.713462012064824, -103.22392617768794 47.213263124004186, -102.80501189697222 46.6484532490752, -101.89482153568153 46.57467022471413, -101.38037687428942 47.06672349461019, -101.78723733433155 47.64071968962873, -102.72101533449673 47.713462012064824))",47.1453006,-102.3013694,41
83271bfffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-98.41541624608867 47.861465670231375, -98.98163304593196 47.375019255650244, -98.61020742528743 46.788922828395364, -97.68744136147701 46.680813951539314, -97.11264911498516 47.158206641168945, -97.46877562462615 47.75274382966932, -98.41541624608867 47.861465670231375))",47.27200321,-98.04541624,42
8327adfffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-101.12883117055961 49.222029364106575, -101.67394711231682 48.71806031949372, -101.25789410863916 48.13887926713146, -100.31049339624114 48.05453030450613, -99.75414774329752 48.54984831729787, -100.1559630800371 49.1381680821327, -101.12883117055961 49.222029364106575))",48.63945412,-100.7128505,42
83271afffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-99.75414774329752 48.54984831729787, -100.31049339624114 48.05453030450613, -99.91704879397018 47.4715191071553, -98.98163304593196 47.375019255650244, -98.41541624608867 47.861465670231375, -98.79403956298103 48.453275052187855, -99.75414774329752 48.54984831729787))",47.96344827,-99.3614804,42
832635fffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-98.61020742528743 46.788922828395364, -99.15981844689327 46.3080068549222, -98.79535959722753 45.7279012790844, -97.89531524021551 45.62035329900979, -97.33740086593316 46.09236555093081, -97.68744136147701 46.680813951539314, -98.61020742528743 46.788922828395364))",46.20546554,-98.24700252,40
832626fffffffff,51,38,1779797,0400000US38,38,ND,North Dakota,0,1.78708E+11,4403267548,"POLYGON ((-97.11264911498516 47.158206641168945, -97.68744136147701 46.680813951539314, -97.33740086593316 46.09236555093081, -96.42784833213679 45.97321288481191, -95.84570944784959 46.44140657160159, -96.18007188383454 47.037924864216414, -97.11264911498516 47.158206641168945))",46.56643093,-96.76462663,41
834449fffffffff,52,5,68085,0400000US05,5,AR,Arkansas,0,1.34769E+11,2962859592,"POLYGON ((-93.97672487676908 33.50626944450676, -93.48811693693578 33.99388810917586, -93.75896753393856 34.6085716611735, -94.5268636756586 34.73630623236728, -95.0175072313011 34.24608056480459, -94.7382921657573 33.63074926899123, -93.97672487676908 33.50626944450676))",34.12117936,-94.2517218,31
832658fffffffff,52,5,68085,0400000US05,5,AR,Arkansas,0,1.34769E+11,2962859592,"POLYGON ((-91.25087961816433 35.28356676218146, -90.75237507180113 35.747280914387225, -91.0065078652555 36.356833207092606, -91.76819383158637 36.50392420307327, -92.26977028380901 36.03788548382144, -92.00664969796266 35.42710247540936, -91.25087961816433 35.28356676218146))",35.89362638,-91.50981065,33
8326edfffffffff,52,5,68085,0400000US05,5,AR,Arkansas,0,1.34769E+11,2962859592,"POLYGON ((-93.53712294595303 35.701862605620306, -93.03812642103752 36.17697280525702, -93.31108179083485 36.7854176853712, -94.09188246138397 36.91953522543927, -94.59315893467407 36.44201636440428, -94.3114299838499 35.83281094950082, -93.53712294595303 35.701862605620306))",36.31063267,-93.81446472,34
83265dfffffffff,52,5,68085,0400000US05,5,AR,Arkansas,0,1.34769E+11,2962859592,"POLYGON ((-90.003697795763 35.596051904679136, -89.50356091135193 36.05069440873938, -89.74853700409722 36.658760420064134, -90.50286043802036 36.81369204528909, -91.0065078652555 36.356833207092606, -90.75237507180113 35.747280914387225, -90.003697795763 35.596051904679136))",36.20474393,-90.25371412,32
8326e9fffffffff,52,5,68085,0400000US05,5,AR,Arkansas,0,1.34769E+11,2962859592,"POLYGON ((-93.75896753393856 34.6085716611735, -93.26521175979074 35.0901083935365, -93.53712294595303 35.701862605620306, -94.3114299838499 35.83281094950082, -94.80734076683471 35.348769221142916, -94.5268636756586 34.73630623236728, -93.75896753393856 34.6085716611735))",35.2206039,-94.03514324,33
83444bfffffffff,52,5,68085,0400000US05,5,AR,Arkansas,0,1.34769E+11,2962859592,"POLYGON ((-92.73203109190484 33.86163264349869, -92.2407638453855 34.34064324326676, -92.50302698570232 34.95441336025027, -93.26521175979074 35.0901083935365, -93.75896753393856 34.6085716611735, -93.48811693693578 33.99388810917586, -92.73203109190484 33.86163264349869))",34.47574184,-92.99871099,32
83444afffffffff,52,5,68085,0400000US05,5,AR,Arkansas,0,1.34769E+11,2962859592,"POLYGON ((-91.7265202362083 33.10899485326931, -91.23804838962502 33.58545943938482, -91.49084714009675 34.200716475371294, -92.2407638453855 34.34064324326676, -92.73203109190484 33.86163264349869, -92.4706461745573 33.24526325005336, -91.7265202362083 33.10899485326931))",33.72464999,-91.98386866,30
83265bfffffffff,52,5,68085,0400000US05,5,AR,Arkansas,0,1.34769E+11,2962859592,"POLYGON ((-91.49084714009675 34.200716475371294, -90.9974006083456 34.670972880359194, -91.25087961816433 35.28356676218146, -92.00664969796266 35.42710247540936, -92.50302698570232 34.95441336025027, -92.2407638453855 34.34064324326676, -91.49084714009675 34.200716475371294))",34.81376527,-91.74899834,31
832659fffffffff,52,5,68085,0400000US05,5,AR,Arkansas,0,1.34769E+11,2962859592,"POLYGON ((-90.25431711311859 34.523506555278985, -89.75917248139794 34.98489313139716, -90.003697795763 35.596051904679136, -90.75237507180113 35.747280914387225, -91.25087961816433 35.28356676218146, -90.9974006083456 34.670972880359194, -90.25431711311859 34.523506555278985))",35.13523855,-90.50375384,31
83265afffffffff,52,5,68085,0400000US05,5,AR,Arkansas,0,1.34769E+11,2962859592,"POLYGON ((-92.50302698570232 34.95441336025027, -92.00664969796266 35.42710247540936, -92.26977028380901 36.03788548382144, -93.03812642103752 36.17697280525702, -93.53712294595303 35.701862605620306, -93.26521175979074 35.0901083935365, -92.50302698570232 34.95441336025027))",35.56558747,-92.77068684,33
834448fffffffff,52,5,68085,0400000US05,5,AR,Arkansas,0,1.34769E+11,2962859592,"POLYGON ((-92.95689072744672 32.76028088358095, -92.4706461745573 33.24526325005336, -92.73203109190484 33.86163264349869, -93.48811693693578 33.99388810917586, -93.97672487676908 33.50626944450676, -93.70694975677463 32.88905364263, -92.95689072744672 32.76028088358095))",33.37693298,-93.22257346,30
83274bfffffffff,53,18,448508,0400000US18,18,IN,Indiana,0,92789302676,1538002829,"POLYGON ((-86.05978206677452 42.35836393811643, -86.69997762994754 41.95830934914775, -86.51301205302646 41.36205036064854, -85.70319925935871 41.16126851923317, -85.06426190114368 41.55187639845387, -85.23367711992914 42.152626678764925, -86.05978206677452 42.35836393811643))",41.75964867,-85.8787583,34
832668fffffffff,53,18,448508,0400000US18,18,IN,Indiana,0,92789302676,1538002829,"POLYGON ((-86.40873573045069 38.63634729462974, -86.80217383721332 38.382944047107046, -86.97257510863982 38.24185184594184, -86.74629677784779 37.64102205589805, -86.01789398947616 37.46379401526499, -85.68014308857542 37.74418930640013, -85.48318195930669 37.867892528243566, -85.64463567093796 38.43984554106044, -86.40873573045069 38.63634729462974))",38.05615292,-86.22350333,34
832661fffffffff,53,18,448508,0400000US18,18,IN,Indiana,0,92789302676,1538002829,"POLYGON ((-86.9468991521532 40.3770697578231, -87.55198293001193 39.98390911925494, -87.36260903590566 39.4039724181085, -86.58381499249587 39.21251933960328, -85.97932795863906 39.59650945572191, -86.1528508037047 40.18104608341415, -86.9468991521532 40.3770697578231))",39.79462013,-86.76268141,36
832a92fffffffff,53,18,448508,0400000US18,18,IN,Indiana,0,92789302676,1538002829,"POLYGON ((-85.53155199671416 40.56853071672779, -86.1528508037047 40.18104608341415, -85.97932795863906 39.59650945572191, -85.20075493173837 39.39519133280045, -84.58095168189637 39.77348386585655, -84.73805142411926 40.36220275785906, -85.53155199671416 40.56853071672779))",39.98162722,-85.36371367,36
832a96fffffffff,53,18,448508,0400000US18,18,IN,Indiana,0,92789302676,1538002829,"POLYGON ((-85.06426190114368 41.55187639845387, -85.70319925935871 41.16126851923317, -85.53155199671416 40.56853071672779, -84.73805142411926 40.36220275785906, -84.10098314612456 40.743488594522496, -84.25536632224457 41.34033600387873, -85.06426190114368 41.55187639845387))",40.95680805,-84.8987059,35
832664fffffffff,53,18,448508,0400000US18,18,IN,Indiana,0,92789302676,1538002829,"POLYGON ((-87.52625462013384 42.15291741074853, -88.14871909648666 41.746708998925556, -87.94486478309472 41.15538384986891, -87.13521844074239 40.96525476290966, -86.51301205302646 41.36205036064854, -86.69997762994754 41.95830934914775, -87.52625462013384 42.15291741074853))",41.55898468,-87.32774661,35
832665fffffffff,53,18,448508,0400000US18,18,IN,Indiana,0,92789302676,1538002829,"POLYGON ((-86.51301205302646 41.36205036064854, -87.13521844074239 40.96525476290966, -86.9468991521532 40.3770697578231, -86.1528508037047 40.18104608341415, -85.53155199671416 40.56853071672779, -85.70319925935871 41.16126851923317, -86.51301205302646 41.36205036064854))",40.7713771,-86.33022505,36
83266efffffffff,53,18,448508,0400000US18,18,IN,Indiana,0,92789302676,1538002829,"POLYGON ((-87.36260903590566 39.4039724181085, -87.95138172303122 39.01478831061852, -87.71532343105065 38.41574842279609, -86.97257510863982 38.24185184594184, -86.80217381972707 38.38294405843846, -86.40873573045069 38.63634729462974, -86.58381499249587 39.21251933960328, -87.36260903590566 39.4039724181085))",38.82675621,-87.17303779,35
83266cfffffffff,53,18,448508,0400000US18,18,IN,Indiana,0,92789302676,1538002829,"POLYGON ((-85.97932795863906 39.59650945572191, -86.58381499249587 39.21251933960328, -86.40873573045069 38.63634729462974, -85.64463567093796 38.43984554106044, -85.04131071030116 38.81477903159843, -85.20075493173837 39.39519133280045, -85.97932795863906 39.59650945572191))",39.01794183,-85.80955856,34
832709fffffffff,54,27,662849,0400000US27,27,MN,Minnesota,0,2.06229E+11,18945217189,"POLYGON ((-92.41290989420196 48.16190648897405, -93.06418433831384 47.69991076316286, -92.76498247543009 47.08825483189808, -91.83357986131593 46.93155685393747, -91.17844711082972 47.38363185794514, -91.45818560247233 48.00226192208867, -92.41290989420196 48.16190648897405))",47.54713109,-92.11825889,40
832719fffffffff,54,27,662849,0400000US27,27,MN,Minnesota,0,2.06229E+11,18945217189,"POLYGON ((-96.87609867263421 48.235177199632695, -97.46877562462615 47.75274382966932, -97.11264911498516 47.158206641168945, -96.18007188383454 47.037924864216414, -95.57986345738759 47.511000583160836, -95.91933602906201 48.1136853421783, -96.87609867263421 48.235177199632695))",47.63730259,-96.52222508,42
832621fffffffff,54,27,662849,0400000US27,27,MN,Minnesota,0,2.06229E+11,18945217189,"POLYGON ((-94.61432766464218 45.71240265606622, -95.20265391499771 45.25351817622235, -94.89335071955404 44.66250266239067, -94.0115430332113 44.52302796881888, -93.41811772809459 44.972526197135544, -93.71125208380603 45.5708424609073, -94.61432766464218 45.71240265606622))",45.11817874,-94.30806467,39
832624fffffffff,54,27,662849,0400000US27,27,MN,Minnesota,0,2.06229E+11,18945217189,"POLYGON ((-95.57986345738759 47.511000583160836, -96.18007188383454 47.037924864216414, -95.84570944784959 46.44140657160159, -94.9276864515363 46.31017361461593, -94.32119233289829 46.773779344513805, -94.63860762113772 47.37804900940022, -95.57986345738759 47.511000583160836))",46.91120068,-95.24832624,41
83271dfffffffff,54,27,662849,0400000US27,27,MN,Minnesota,0,2.06229E+11,18945217189,"POLYGON ((-96.62680414809546 49.322623650249845, -97.23846213489288 48.83551998549634, -96.87609867263421 48.235177199632695, -95.91933602906201 48.1136853421783, -95.29996429594785 48.59126756558294, -95.64460844466419 49.199828955070046, -96.62680414809546 49.322623650249845))",48.7189358,-96.26695787,42
83262cfffffffff,54,27,662849,0400000US27,27,MN,Minnesota,0,2.06229E+11,18945217189,"POLYGON ((-93.41811772809459 44.972526197135544, -94.0115430332113 44.52302796881888, -93.72154726053162 43.931758656716966, -92.8541000587623 43.783029344049474, -92.25659268619185 44.22309542285666, -92.5302926785185 44.821273183839324, -93.41811772809459 44.972526197135544))",44.37812555,-93.13159583,38
832756fffffffff,54,27,662849,0400000US27,27,MN,Minnesota,0,2.06229E+11,18945217189,"POLYGON ((-92.76498247543009 47.08825483189808, -93.39584904234346 46.630019541751885, -93.09963843916353 46.02490047924245, -92.19051450261024 45.870995259652034, -91.5556878387775 46.31947489246789, -91.83357986131593 46.93155685393747, -92.76498247543009 47.08825483189808))",46.48000794,-92.47292525,40
83270bfffffffff,54,27,662849,0400000US27,27,MN,Minnesota,0,2.06229E+11,18945217189,"POLYGON ((-94.01286288263772 47.845996395336904, -94.63860762113772 47.37804900940022, -94.32119233289829 46.773779344513805, -93.39584904234346 46.630019541751885, -92.76498247543009 47.08825483189808, -93.06418433831384 47.69991076316286, -94.01286288263772 47.845996395336904))",47.23851387,-93.69911891,41
832752fffffffff,54,27,662849,0400000US27,27,MN,Minnesota,0,2.06229E+11,18945217189,"POLYGON ((-93.09963843916353 46.02490047924245, -93.71125208380603 45.5708424609073, -93.41811772809459 44.972526197135544, -92.5302926785185 44.821273183839324, -91.91464589780551 45.26573817296497, -92.19051450261024 45.870995259652034, -93.09963843916353 46.02490047924245))",45.42345244,-92.81030001,39
83270afffffffff,54,27,662849,0400000US27,27,MN,Minnesota,0,2.06229E+11,18945217189,"POLYGON ((-95.29996429594785 48.59126756558294, -95.91933602906201 48.1136853421783, -95.57986345738759 47.511000583160836, -94.63860762113772 47.37804900940022, -94.01286288263772 47.845996395336904, -94.33431843970847 48.45648707061603, -95.29996429594785 48.59126756558294))",47.98529694,-94.96361866,40
832623fffffffff,54,27,662849,0400000US27,27,MN,Minnesota,0,2.06229E+11,18945217189,"POLYGON ((-96.098524087939 45.38313078452309, -96.6635995160511 44.920162922793686, -96.3392334597766 44.33676606087389, -95.46450687268343 44.208686356422625, -94.89335071955404 44.66250266239067, -95.20265391499771 45.25351817622235, -96.098524087939 45.38313078452309))",44.79647026,-95.77647231,40
